text,font_size,bold,alignment,x,y,casing,page,label
Respected by their communities; influential;,10.0,0,left,126.07797241210938,296.6840209960937,lower,12,Body
•,10.0,0,left,108.08025360107422,307.759521484375,lower,12,Body
Able to take a consultative approach;,10.0,0,left,126.07797241210938,308.8053283691406,lower,12,Body
•,12.0,0,left,108.04060363769533,319.9200134277344,lower,12,Body
Able to devote time to Steering Committee business: approximately one day per month for,10.0,0,centered,126.04060363769533,323.0262145996094,lower,12,Body
meetings plus 2-3 working days per month on related activities .,10.0,0,centered,126.04060363769533,336.22320556640625,lower,12,Body
5. Term,10.0,1,left,90.04049682617188,359.6259155273437,title,12,H3
Expected term on the Steering Committee is the time required to complete development of the,10.0,0,centered,95.79737854003906,382.7829284667969,lower,12,Body
business plan plus two months. This process is expected to take approximately 6 months.,10.0,0,centered,95.79737854003906,394.1871337890625,lower,12,Body
6. Chair,10.0,1,left,90.04049682617188,417.1051025390625,title,12,H3
Chair will be appointed by the Board of the Ontario Library Association.,10.0,0,left,95.79737854003906,440.2621154785156,lower,12,Body
Role of the Chair:,10.0,0,left,95.79737854003906,465.4609069824219,lower,12,Body
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,10.0,0,centered,95.79737854003906,488.4983825683594,lower,12,Body
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",10.0,0,centered,95.79737854003906,500.0220947265625,lower,12,Body
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,10.0,0,centered,95.79737854003906,511.5457763671875,lower,12,Body
"the business plan, and communications to stakeholders, funders, and government.",10.0,0,centered,95.79737854003906,523.0695190429688,lower,12,Body
7. Meetings,10.0,1,left,90.04049682617188,545.8679809570312,title,12,H3
It is expected that in person meetings are held once per month and the majority of business will be,10.0,0,centered,95.79737854003906,569.0249633789062,lower,12,Body
"conducted by e-mail, and teleconference.",10.0,0,left,95.79737854003906,580.5487060546875,lower,12,Body
8. Lines of Accountability and Communication,10.0,1,left,90.04049682617188,603.3471069335938,lower,12,H3
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",10.0,0,centered,95.79737854003906,626.504150390625,lower,12,Body
funders.,10.0,0,left,131.79281616210938,638.02783203125,lower,12,Body
8.2 The role of the Ontario Library Association is to assume responsibility for  funds contributed by the,10.0,0,centered,95.79737854003906,661.0653076171875,lower,12,Body
"ODL funders to finance the business plan, to hold the funds in a separate account, and",10.0,0,centered,131.79281616210938,672.469482421875,lower,12,Body
disperse them for purposes as  directed by the Steering Committee. OLA will provide,10.0,0,centered,131.79281616210938,683.9932250976562,lower,12,Body
financial reports to the Steering Committee as requested and shall comply with all,10.0,0,centered,131.79281616210938,695.5169677734375,lower,12,Body
government reporting regulations for funds received.,10.0,0,left,131.79281616210938,707.0406494140625,lower,12,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.6,1,left,90.04060363769531,734.0382080078125,lower,12,Body
March 2003,7.6,1,centered,296.70526123046875,734.0382080078125,title,12,Body
12,9.0,0,left,511.1205139160156,730.9798583984375,lower,12,Body
12,9.0,0,left,510.8775024414063,731.222900390625,lower,12,Body
12,9.0,0,left,511.1178283691406,731.222900390625,lower,12,Body
12,9.0,0,left,510.8775024414063,730.9798583984375,lower,12,Body
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,10.0,0,centered,95.80059814453124,83.76982879638672,lower,13,Body
ongoing communications and consultation on issues and progress.  The Steering committee,10.0,0,centered,131.80599975585938,95.29357147216795,lower,13,Body
is responsible for strong liaison with government particularly the Chief Information Officer,10.0,0,centered,131.80599975585938,106.69774627685548,lower,13,Body
"Community Services Cluster, ADM’s and Deputy Ministers.",10.0,0,centered,131.80599975585938,118.22148895263672,lower,13,Body
9. Financial and Administrative Policies,10.0,1,left,90.04371643066406,141.13946533203125,lower,13,H3
9.1 Service on the Steering Committee is non-remunerative,10.0,0,left,95.81055450439452,164.29644775390625,lower,13,Body
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,10.0,0,centered,95.81055450439452,175.70062255859375,lower,13,Body
policies of the Ontario Library Association,10.0,0,left,131.81594848632812,187.224365234375,lower,13,Body
9.3 Conflict of Interest:,10.0,0,left,95.810546875,198.74810791015625,lower,13,Body
The ODL Steering Committee will function according to standard conflict of interest guidelines,10.0,0,centered,126.04910278320312,210.2718505859375,lower,13,Body
"ensuring that members,  their immediate family members, or their places of employment, will",10.0,0,centered,126.04910278320312,221.7955322265625,lower,13,Body
not benefit financially from the decisions  the Steering Committee might make. As a first,10.0,0,centered,126.0490951538086,233.31927490234372,lower,13,Body
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",10.0,0,centered,126.0490951538086,244.72344970703125,lower,13,Body
statement and procedural guidelines that will govern its work.,10.0,0,left,126.0490951538086,256.2471923828125,lower,13,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.6,1,left,90.04060363769531,734.0382080078125,lower,13,Body
March 2003,7.6,1,centered,296.70526123046875,734.0382080078125,title,13,Body
13,9.0,0,left,511.1205139160156,730.9798583984375,lower,13,Body
13,9.0,0,left,510.8775024414063,731.222900390625,lower,13,Body
13,9.0,0,left,511.1178283691406,731.222900390625,lower,13,Body
13,9.0,0,left,510.8775024414063,730.9798583984375,lower,13,Body
Appendix C:,12.0,0,left,96.04060363769533,92.5199737548828,title,14,Body
ODL’s Envisioned Electronic Resources,12.0,0,centered,198.00100708007807,92.5199737548828,lower,14,Body
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,10.0,0,centered,96.04039764404295,136.9058837890625,lower,14,Body
collaboration and resource sharing. ODL will be a portal - capable of customization as,10.0,0,centered,96.04039764404295,148.42962646484375,lower,14,Body
"a home page for local libraries - to organized, comprehensive, authoritative and validated",10.0,0,centered,96.04039764404295,159.953369140625,lower,14,Body
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,10.0,0,centered,96.04039764404295,171.3575439453125,lower,14,Body
"of their education, life and work. Some examples:",10.0,0,left,96.04039764404295,182.88128662109372,lower,14,Body
1. Reference Resources,10.0,0,left,96.04039764404295,205.91876220703125,title,14,Body
"- directories: companies, associations, organizations, governments, educational institutions,",10.0,0,centered,96.04039764404295,228.95623779296875,lower,14,Body
etc. etc.,10.0,0,left,96.04039764404295,240.36041259765625,lower,14,Body
"- almanacs, country information",10.0,0,left,96.04039764404295,251.8841552734375,lower,14,Body
"- dictionaries, thesauri, encyclopedias",10.0,0,left,96.04039764404295,263.40789794921875,lower,14,Body
-consumer information,10.0,0,left,96.04039764404295,274.9316101074219,lower,14,Body
"- phone books,",10.0,0,left,96.04039764404295,286.455322265625,lower,14,Body
"- travel guides, entertainment guides",10.0,0,left,96.04039764404295,297.8595275878906,lower,14,Body
- weather information,10.0,0,left,96.04039764404295,309.3832397460937,lower,14,Body
- media/newspapers,10.0,0,left,96.04039764404295,320.9069519042969,lower,14,Body
"- leisure time, recreational activity guides",10.0,0,left,96.04039764404295,332.4306640625,lower,14,Body
- indexing and abstracting services,10.0,0,left,96.04039764404295,343.9543762207031,lower,14,Body
"- currency converters,",10.0,0,left,96.04039764404295,355.47808837890625,lower,14,Body
- virtual reference services,10.0,0,left,96.04039764404295,366.8822937011719,lower,14,Body
-vocational/career information,10.0,0,left,96.04039764404295,378.406005859375,lower,14,Body
-internet search engines,10.0,0,left,96.04039764404295,389.9297180175781,lower,14,Body
-current awareness services,10.0,0,left,96.04039764404295,401.4534301757813,lower,14,Body
2. Subject Guides,10.0,0,left,96.03853607177734,424.4909057617188,title,14,Body
-arts and humanities,10.0,0,left,96.03853607177734,447.4088745117188,lower,14,Body
- business and economics,10.0,0,left,96.03853607177734,458.9325866699219,lower,14,Body
- education,10.0,0,left,96.0404052734375,470.4563293457031,lower,14,Body
-recreation and sports,10.0,0,left,96.0404052734375,481.9800415039063,lower,14,Body
"-entertainment - games, activities for kids",10.0,0,left,96.0404052734375,493.3842468261719,lower,14,Body
-health information,10.0,0,left,96.0404052734375,504.9080200195313,lower,14,Body
-science and technology,10.0,0,left,96.0404052734375,516.4317626953125,lower,14,Body
-social sciences,10.0,0,left,96.0404052734375,527.9554443359375,lower,14,Body
-society and culture,10.0,0,left,96.0404052734375,539.4791259765625,lower,14,Body
3. Educational tool-kits,10.0,0,left,96.0404052734375,562.3970947265625,lower,14,Body
"-guides to information gathering methodologies, information literacy",10.0,0,left,96.0404052734375,585.4345703125,lower,14,Body
-study guides,10.0,0,left,96.04039001464844,596.958251953125,lower,14,Body
-study skill development,10.0,0,left,96.04039001464844,608.4819946289062,lower,14,Body
-web-based curricula,10.0,0,left,96.04039001464844,620.0057373046875,lower,14,Body
-internet search guides,10.0,0,left,96.04241180419922,631.4099731445312,lower,14,Body
"4. Journals, books, maps, music etc.",10.0,0,left,96.04241180419922,654.4474487304688,lower,14,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.6,1,left,90.04060363769531,734.0382080078125,lower,14,Body
March 2003,7.6,1,centered,296.70526123046875,734.0382080078125,title,14,Body
14,9.0,0,left,511.1205139160156,730.9798583984375,lower,14,Body
14,9.0,0,left,510.8775024414063,731.222900390625,lower,14,Body
14,9.0,0,left,511.1178283691406,731.222900390625,lower,14,Body
14,9.0,0,left,510.8775024414063,730.9798583984375,lower,14,Body
THE CENTRE FOR HUMANITARIAN DATA,8.0,0,left,53.44820022583008,791.6342163085938,upper,1,Body
1,8.0,0,left,537.18701171875,791.611328125,lower,1,Body
DECEMBER 2020,8.0,0,centered,269.777099609375,791.673583984375,upper,1,Body
"1 Because there are well-established and accepted standards and mechanisms for sharing financial information with donors, including a role for external",4.5,0,left,53.85829925537109,738.0482788085938,lower,1,Body
"audits, requests for financial data are not included in this guidance note. This guidance note deals with sensitive personal and non-personal data.",7.5,0,centered,53.86069869995117,746.9102172851562,lower,1,Body
"2 Roepstorff, K., Faltas, C. and Hövelmann, S., 2020. Counterterrorism Measures and Sanction Regimes: Shrinking Space for Humanitarian Aid",4.5,0,left,53.85829925537109,759.0482788085938,lower,1,Body
Organisations .,7.5,0,left,53.857398986816406,768.1202392578125,title,1,Body
THE CENTRE FOR HUMANITARIAN DATA,14.0,1,left,53.95610046386719,55.29532241821289,upper,1,Body
GUIDANCE NOTE SERIES,12.0,1,left,53.309600830078125,98.43220520019533,upper,1,Body
DATA RESPONSIBILITY IN HUMANITARIAN ACTION,12.0,1,left,53.309600830078125,116.43220520019533,upper,1,H1
RESPONSIBLE DATA SHARING WITH DONORS,19.0,1,centered,53.309600830078125,142.70919799804688,upper,1,Body
KEY TAKEAWAYS:,11.0,1,left,63.71649932861328,195.99630737304688,upper,1,Body
•	 Sharing sensitive personal and non-personal data without adequate safeguards can exacerbate,11.0,0,centered,74.98049926757812,218.6892852783203,lower,1,Body
"risks for crisis-affected people, humanitarian organizations and donors.",11.0,0,centered,86.32150268554688,231.8892974853516,lower,1,Body
•	 Donors regularly request data from the organizations they fund in order to fulfil their obligations,11.0,0,centered,74.98049926757812,256.0892944335937,lower,1,Body
and objectives. Some of these requests relate to sensitive information and data which needs to,11.0,0,centered,86.32150268554688,269.289306640625,lower,1,Body
be protected in order to mitigate risk.,11.0,0,left,86.32150268554688,282.48931884765625,lower,1,Body
•	 Common objectives for data sharing with donors include: (i) situational awareness and,11.0,0,centered,74.98049926757812,306.6893310546875,lower,1,Body
"programme design; (ii) accountability and transparency; and (iii) legal, regulatory, and policy",11.0,0,centered,86.32150268554688,319.88934326171875,lower,1,Body
requirements.,11.0,0,left,86.32150268554688,333.08935546875,lower,1,Body
•	 Common constraints related to sharing data with donors include: (i) lack of regulatory framework,11.0,0,centered,74.98049926757812,359.4893493652344,lower,1,Body
for responsibly managing sensitive non-personal data; (ii) capacity gaps; and (iii) purpose,11.0,0,centered,86.32150268554688,372.6893615722656,lower,1,Body
limitation.,11.0,0,left,86.32150268554688,385.8893737792969,lower,1,Body
•	 Donors and humanitarian organizations can take the following steps to minimize risks while,11.0,0,centered,74.98049926757812,410.0893859863281,lower,1,Body
maximizing benefits when sharing sensitive data: (i) reviewing and clarifying the formal or,11.0,0,centered,86.32150268554688,423.2893981933594,lower,1,Body
informal frameworks that govern the collection and sharing of disaggregated data; (ii) formalizing,11.0,0,centered,86.32150268554688,436.4894104003906,lower,1,Body
and standardising requests for sensitive data; (iii) investing in data management capacities of,11.0,0,centered,86.32150268554688,449.6894226074219,lower,1,Body
staff and organisations; and (iv) adopting common principles for donor data management.,11.0,0,centered,86.32150268554688,462.8894348144531,lower,1,Body
INTRODUCTION,11.0,1,left,53.53050231933594,509.5184631347656,upper,1,H1
"Donors have an important role in the humanitarian data ecosystem, both as drivers of increased data",11.0,0,centered,53.4535026550293,534.2024536132812,lower,1,Body
"collection and analysis, and as direct users of data. This is not a new phenomenon; the need for",11.0,0,centered,53.4535026550293,547.4024047851562,lower,1,Body
"accountability and transparency in the use of donor funding is broadly understood and respected. However,",11.0,0,centered,53.4535026550293,560.6024780273438,lower,1,Body
"in recent years, donors have begun requesting data that can be sensitive. This includes personal data about",11.0,0,centered,53.4535026550293,573.8024291992188,lower,1,Body
"beneficiaries and various forms of disaggregated data, such as household-level survey results and data",11.0,0,centered,53.4535026550293,587.00244140625,lower,1,Body
"about the delivery of assistance disaggregated by demographic and/or group dimensions (e.g. ethnicity,",11.0,0,centered,53.4535026550293,600.2024536132812,lower,1,Body
"protection group, etc.). 1",11.0,0,left,53.4535026550293,613.4024658203125,lower,1,Body
Concerns around requests for such data have led donors and humanitarian organizations to place more,11.0,0,centered,53.43670654296875,639.7958984375,lower,1,Body
"emphasis on identifying strategies for data responsibility: the safe, ethical and effective management",11.0,0,centered,53.43670654296875,652.9959106445312,lower,1,Body
of data. Data responsibility requires donors and humanitarian organizations to take actions that help,11.0,0,centered,53.43670654296875,666.1958618164062,lower,1,Body
minimize risks while maximizing benefits of data. This is particularly challenging in cases where donors,11.0,0,centered,53.43670654296875,679.3958740234375,lower,1,Body
"request sensitive data. For example, the screening of aid recipients, which is often used to justify requests",11.0,0,centered,53.43670654296875,692.5958862304688,lower,1,Body
"for personal data, is not only difficult to practically implement, but also highly problematic in terms of",11.0,0,centered,53.43670654296875,705.7958984375,lower,1,Body
principled aid. 2,11.0,0,left,53.43670654296875,718.9959106445312,lower,1,Body
THE CENTRE FOR HUMANITARIAN DATA,8.0,0,left,53.44820022583008,791.6342163085938,upper,2,Body
2,8.0,0,left,537.18701171875,791.611328125,lower,2,Body
DECEMBER 2020,8.0,0,centered,269.777099609375,791.673583984375,upper,2,Body
"3 Non-personal data is defined as data which was initially personal data, but later made anonymous, such as data about the people affected by the",4.5,0,left,53.85829925537109,654.119140625,lower,2,Body
"humanitarian situation and their needs, the threats and vulnerabilities they face, and their capacities (adapted from Regulation (EU)",7.5,0,centered,53.858497619628906,662.9811401367188,lower,2,Body
2018/1807 of the European Parliament and of the Council of 14 November 2018 on a framework for the free flow of non-personal data in the,7.5,0,centered,53.858497619628906,671.89111328125,lower,2,Body
European Union ).,7.5,0,left,53.858497619628906,680.89111328125,title,2,Body
4 See the Working Draft OCHA Guidelines for Data Responsibility and the ICRC Handbook on data protection in humanitarian action .,4.5,0,left,53.85820007324219,693.119140625,lower,2,Body
5 Read more about the virtual dialogue in this Wilton Park Report .,4.5,0,left,53.85820007324219,705.119140625,lower,2,Body
"6 Willits-King, B. and Spencer, A., 2020. Responsible data-sharing with donors: accountability, transparency and data protection in principled",4.5,0,left,53.85820007324219,717.119140625,lower,2,Body
humanitarian action .,7.5,0,left,53.85960006713867,725.89111328125,lower,2,Body
"7 At the time of writing, only USAID and GIZ had publicly available guidelines on responsible data sharing. See USAID, 2019. Considerations for using",4.5,0,left,53.85820007324219,738.119140625,lower,2,Body
"data responsibly at USAID and GIZ, 2018. GIZ’s Responsible Data Principles .",7.5,0,left,53.8568000793457,746.89111328125,lower,2,Body
"8 Willits-King, B. and Spencer, A., 2020. Responsible data-sharing with donors: accountability, transparency and data protection in principled",4.5,0,left,53.85820007324219,759.119140625,lower,2,Body
humanitarian action .,7.5,0,left,53.85530090332031,767.89111328125,lower,2,Body
"In addition, sharing seemingly innocuous data such as aggregated survey results can place already",11.0,0,centered,52.85829925537109,45.22431564331055,lower,2,Body
vulnerable people and communities at greater risk. What may be initially considered non-personal data 3,11.0,0,centered,52.85829925537109,58.4243278503418,lower,2,Body
"can allow for re-identification of individuals, communities and demographic groups. Re-identification",11.0,0,centered,52.859283447265625,71.62433624267578,lower,2,Body
occurs when data can be traced back or linked to an individual(s) or group(s) of individuals because it is not,11.0,0,centered,52.859283447265625,84.82434844970703,lower,2,Body
"adequately anonymized. This can result in a violation of data protection, privacy and other human rights",11.0,0,centered,52.859283447265625,98.02436065673828,lower,2,Body
and can allow for targeting of individuals or groups with violence or other forms of harm. 4,11.0,0,centered,52.859283447265625,111.22437286376952,lower,2,Body
Many donors and humanitarian actors recognize the risks and benefits associated with sharing such,11.0,0,centered,52.85829925537109,135.42433166503906,lower,2,Body
"sensitive data, but the sector has yet to establish a common understanding of how to balance these risks",11.0,0,centered,52.85829925537109,148.6243438720703,lower,2,Body
"and benefits effectively. Recent efforts to address this issue have led to more clarity on current practices,",11.0,0,centered,52.85829925537109,161.82435607910156,lower,2,Body
"as well as on the objectives and constraints of data sharing. In September 2020, the Government of",11.0,0,centered,52.85829925537109,175.0243682861328,lower,2,Body
"Switzerland, the International Committee of the Red Cross (ICRC) and the United Nations Office for",11.0,0,centered,52.85829925537109,188.2243804931641,lower,2,Body
Coordination of Humanitarian Affairs (UN OCHA) Centre for Humanitarian Data (the Centre) organized a,11.0,0,centered,52.85829925537109,201.4243927001953,lower,2,Body
virtual Wilton Park dialogue to help build common understanding on this issue. 5,11.0,0,left,52.85829925537109,214.62440490722656,lower,2,Body
This guidance note synthesizes the outcomes of this dialogue and a related desk review. 6 It describes the,11.0,0,centered,52.86090087890625,241.0243682861328,lower,2,Body
challenges around sharing sensitive data with donors and offers initial recommendations for how donors,11.0,0,centered,52.8599853515625,254.2243194580078,lower,2,Body
and humanitarian organizations can more effectively navigate this area.,11.0,0,left,52.8599853515625,267.42431640625,lower,2,Body
DONOR REQUESTS FOR DATA,11.0,1,left,52.93698501586914,297.1573181152344,upper,2,H1
Donors regularly request data from their partners in order to fulfil different obligations and objectives.,11.0,0,centered,52.8599853515625,321.84130859375,lower,2,Body
These requests can be either formal or informal.,11.0,0,left,52.8599853515625,335.04132080078125,lower,2,Body
"•	 Formal requests tend to be included in grant agreements in relation to reporting criteria, and are",11.0,1,left,64.20098876953125,360.9903259277344,lower,2,Body
typically based on legal requirements such as compliance with counter-terrorism laws. Such requests,11.0,0,centered,75.5419921875,374.6413269042969,lower,2,Body
"tend to be negotiated at the outset of a partnership or grant agreement, and are usually made in",11.0,0,centered,75.5419921875,387.8413391113281,lower,2,Body
writing and scheduled in advance.,11.0,0,left,75.5419921875,401.0413513183594,lower,2,Body
•	 Informal requests concern information or data that typically fall outside of the normal scope  of,11.0,1,left,64.21199035644531,426.9903869628906,lower,2,Body
"reporting. These ad-hoc requests often carry implicit value, meaning that while they are not",11.0,0,centered,75.552978515625,440.6413879394531,lower,2,Body
"formally required, delivering this supplementary data is deemed beneficial for an organization’s",11.0,0,centered,75.552978515625,453.8414001464844,lower,2,Body
ongoing engagement and partnership with a donor. These requests represent a greater dilemma for,11.0,0,centered,75.552978515625,467.0414123535156,lower,2,Body
humanitarian actors.,11.0,0,left,75.552978515625,480.2414245605469,lower,2,Body
Few donors have formal data sharing policies or guidelines in place. 7 There is also a lack of shared,11.0,0,left,52.87097930908203,506.6414184570313,lower,2,Body
understanding of terminology and of the objectives and risks around data sharing. There are different,11.0,0,centered,52.86102294921875,519.8495483398438,lower,2,Body
"definitions and understanding of data-related risks, leading to inconsistent and sometimes contradictory",11.0,0,centered,52.86102294921875,533.0494995117188,lower,2,Body
practices around sharing potentially sensitive data with donors in a particular context. 8,11.0,0,centered,52.86102294921875,546.2495727539062,lower,2,Body
THE CENTRE FOR HUMANITARIAN DATA,8.0,0,left,53.44820022583008,791.6342163085938,upper,3,Body
3,8.0,0,left,537.18701171875,791.611328125,lower,3,Body
DECEMBER 2020,8.0,0,centered,269.777099609375,791.673583984375,upper,3,Body
9 See NRC's Toolkit for Principled Humanitarian Action; Managing CT Risks .,4.5,0,left,53.85829925537109,677.6782836914062,lower,3,Body
"10 In order to ensure compliance, donors might request highly disaggregated data to corroborate their due diligence processes, ensuring their partners",4.5,0,left,53.85829925537109,689.6782836914062,lower,3,Body
"are not engaging with any ‘sanctioned’ person or entity’. See Walker, J., 2020. Compliance Dialogue on Syria-Related Humanitarian Payments .",7.5,0,left,53.858795166015625,698.5401611328125,lower,3,Body
"‘Sanctioned persons’ is a general term which may include individuals, terrorist groups, governments as well as companies and other entities of legal",7.5,0,centered,53.858795166015625,707.5401611328125,lower,3,Body
"personality. The EU, for example, has over the years considerably strengthened its legal framework for preventing money laundering and terrorism",7.5,0,centered,53.858795166015625,716.5401611328125,lower,3,Body
"financing in recent years and is constantly enforcing in. See: NGO Voice, 2020 . The Impact of EU Sanctions and Restrictive Measures on",7.5,0,left,53.858795166015625,725.5401611328125,lower,3,Body
Humanitarian Action.,7.5,0,left,53.858795166015625,734.4501342773438,title,3,Body
"11 Inter-Agency Standing Committee (IASC) Humanitarian Financing Task Team (HFTT), 2016. Donor Conditions and their implications for",4.5,0,left,53.85829925537109,746.6782836914062,lower,3,Body
humanitarian response .,7.5,0,left,53.85540008544922,755.4501342773438,lower,3,Body
"12 Publish What You Fund, 2020. Data Use Capacity in Protracted Humanitarian Crises .",4.5,0,left,53.85829925537109,767.6782836914062,lower,3,Body
CONSTRAINTS FOR DATA SHARING WITH DONORS,11.0,1,left,53.84469985961914,371.2955017089844,upper,3,H1
"Despite these objectives, data sharing with donors is not without its constraints, which include a lack of",11.0,0,centered,53.74570083618164,395.9794921875,lower,3,Body
"regulatory frameworks for responsibly managing sensitive non-personal data, capacity gaps and lack of",11.0,0,centered,53.74570083618164,409.1795043945313,lower,3,Body
purpose limitation.,11.0,0,left,53.74570083618164,422.3795166015625,lower,3,Body
Lack of regulatory frameworks for responsibly managing sensitive non-personal data,11.0,0,centered,53.74570083618164,448.16351318359375,lower,3,H2
The sensitivity of personal data is generally well-known and addressed by a variety of policy and regulatory,11.0,0,centered,53.74570083618164,461.9795227050781,lower,3,Body
"frameworks, but the same cannot be said for sensitive non-personal data. Protecting groups and their",11.0,0,centered,53.74570083618164,475.1795349121094,lower,3,Body
data remains challenging due to the current gaps in regulation and guidance and the overall lack of,11.0,0,centered,53.74570083618164,488.3795471191406,lower,3,Body
understanding regarding the sensitivity of non-personal data. These data policy gaps increase the risk of,11.0,0,centered,53.74570083618164,501.57952880859375,lower,3,Body
sensitive data not being stored or protected adequately or shared inadvertently by partners in order to,11.0,0,centered,53.74570083618164,514.7796020507812,lower,3,Body
satisfy donors’ requests.,11.0,0,left,53.74570083618164,527.9795532226562,lower,3,Body
Capacity gaps,11.0,1,left,53.74570083618164,553.9285888671875,lower,3,H2
Responding to ad-hoc data sharing requests from donors can be viewed as an additional burden to,11.0,0,centered,53.74570083618164,567.57958984375,lower,3,Body
"humanitarian responders, diverting critical time, resources and focus away from other implementing",11.0,0,centered,53.74570083618164,580.7796020507812,lower,3,Body
activities. 11 Insufficient funding for data-related capacity development has limited many organizations’,11.0,0,left,53.74570083618164,593.9795532226562,lower,3,Body
ability to provide their staff with the skills and resources required for managing data responsibly. 12 Gaps,11.0,0,centered,53.75259780883789,607.1832885742188,lower,3,Body
"in capacity to fulfil donor requirements might also deter smaller and/or local NGOs from seeking funding,",11.0,0,centered,53.746185302734375,620.38330078125,lower,3,Body
undermining localization efforts. 13,11.0,0,left,53.746185302734375,633.5833129882812,lower,3,Body
OBJECTIVES FOR DATA SHARING WITH DONORS,11.0,1,left,53.95489883422852,44.84671401977539,upper,3,H1
The most commonly identified objectives for donors requesting sensitive data from partners are,11.0,0,centered,53.855899810791016,69.68470001220703,lower,3,Body
"situational awareness and programme design; accountability and transparency; and legal, regulatory, and",11.0,0,centered,53.855899810791016,82.88471221923828,lower,3,Body
policy requirements.,11.0,0,left,53.855899810791016,96.08472442626952,lower,3,Body
Situational awareness and programme design,11.0,0,left,53.855899810791016,121.8687515258789,lower,3,H2
Donors seek information and data from humanitarian organizations in order to understand and react,11.0,0,centered,53.855899810791016,135.6847686767578,lower,3,Body
to changes in humanitarian contexts. This allows donors to improve their own programme design and,11.0,0,centered,53.855899810791016,148.88478088378906,lower,3,Body
"evaluation, prevent duplication of assistance, identify information gaps, and ensure appropriate targeting",11.0,0,centered,53.855899810791016,162.0847930908203,lower,3,Body
of assistance.,11.0,0,left,53.855899810791016,175.28480529785156,lower,3,Body
Accountability and transparency,11.0,1,left,53.855899810791016,201.23382568359372,lower,3,H2
Donors and humanitarian organizations have an obligation to account for their activities. Data can enable,11.0,0,centered,53.855899810791016,214.8848419189453,lower,3,Body
donors to explain and defend funding on foreign aid to taxpayers.,11.0,0,left,53.855899810791016,228.08485412597656,lower,3,Body
"Legal, regulatory, and policy requirements",11.0,1,left,53.855899810791016,254.03387451171875,lower,3,H2
"Donors are subject to certain national and international legal requirements, including political, legal and",11.0,0,centered,53.855899810791016,267.68487548828125,lower,3,Body
"statutory requirements related to counter-terrorism, migration and law enforcement. In many cases,",11.0,0,centered,53.855899810791016,280.8848876953125,lower,3,Body
donors might want to use data to verify their compliance with these different requirements. Some donors,11.0,0,centered,53.855899810791016,294.0848999023437,lower,3,Body
"include counterterrorism clauses in their grant agreements, which are intended to ensure that their funds",11.0,0,centered,53.855899810791016,307.284912109375,lower,3,Body
"are not used to benefit designated terrorist groups. 9 Similarly, donors might include clauses to cover anti-",11.0,0,left,53.855899810791016,320.48492431640625,lower,3,Body
"bribery, anti-fraud and anti-corruption measures. 10",11.0,0,left,53.86279296875,333.6841125488281,lower,3,Body
THE CENTRE FOR HUMANITARIAN DATA,8.0,0,left,53.44820022583008,791.6342163085938,upper,4,Body
4,8.0,0,left,537.18701171875,791.611328125,lower,4,Body
DECEMBER 2020,8.0,0,centered,269.777099609375,791.673583984375,upper,4,Body
"14 ICRC, 2020. Handbook on data protection in humanitarian action .",4.5,0,left,53.85829925537109,756.3317260742188,lower,4,Body
15 Examples include the Good Humanitarian Donorship Initiative and the Grand Bargain .,4.5,0,left,53.85829925537109,768.3317260742188,lower,4,Body
RECOMMENDATIONS,11.0,1,left,54.10240173339844,175.59603881835938,upper,4,H1
"In view of the objectives and constraints detailed above, the Centre, the Humanitarian Policy Group (HPG)",11.0,0,centered,54.0254020690918,200.2800445556641,lower,4,Body
"at ODI, the ICRC, and the Human Security Division of the Swiss Federal Department of Foreign Affairs",11.0,0,centered,54.0254020690918,213.4800567626953,lower,4,Body
recommend that donors and humanitarian organizations take the following steps to minimize risks while,11.0,0,centered,54.0254020690918,226.68006896972656,lower,4,Body
maximizing benefits when sharing sensitive data:,11.0,0,left,54.0254020690918,239.8800811767578,lower,4,Body
•	 Reviewing and clarifying the formal or informal frameworks that govern the collection and,11.0,1,centered,65.36640167236328,265.8291015625,lower,4,Body
sharing of disaggregated data,11.0,1,left,76.70740509033203,279.02911376953125,lower,4,Body
"Donors and partners should examine the official, formal requirements and ad-hoc, informal",11.0,0,centered,76.70740509033203,292.6801147460937,lower,4,Body
"requirements of data sharing, and analyse partner and donor staff interpret whether requirements",11.0,0,centered,76.70740509033203,305.880126953125,lower,4,Body
correctly and consistently. They should assess whether there are implicit conditionalities between the,11.0,0,centered,76.70740509033203,319.08013916015625,lower,4,Body
willingness to share disaggregated data and the ability of different organizations to access and sustain,11.0,0,centered,76.70740509033203,332.2801513671875,lower,4,Body
funding from donors.,11.0,0,left,76.70740509033203,345.48016357421875,lower,4,Body
